Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
T3b,1,2013-05-06,9006,769,1,0,0,0
T3c,1,2013-05-06,6252,775,1,0,0,0
T3d,1,2013-05-06,4964,668,1,0,0,0
T1a,7,2013-05-05,0,0,0,0,0,0
T1b,7,2013-05-05,0,0,0,0,0,0
T1c,7,2013-05-05,0,0,0,0,0,0
T2a,7,2013-05-05,0,0,0,0,0,0
T2b,7,2013-05-05,0,0,0,0,0,0
T2c,7,2013-05-05,0,0,0,0,0,0
T3a,7,2013-05-05,0,0,0,0,0,0
T3b,7,2013-05-05,0,0,0,0,0,0
T3c,7,2013-05-05,0,0,0,0,0,0
T3d,7,2013-05-05,0,0,0,0,0,0
T1a,6,2013-05-04,6199,764,1,0,0,0
T1b,6,2013-05-04,6084,1053,1,0,0,0
T1c,6,2013-05-04,0,0,0,0,0,0
T2a,6,2013-05-04,11707,1482,1,0,0,0
T2b,6,2013-05-04,6083,505,1,0,0,0
T2c,6,2013-05-04,6725,608,1,0,0,0
T3a,6,2013-05-04,6537,879,1,0,0,0
T3b,6,2013-05-04,10141,831,1,0,0,0
T3c,6,2013-05-04,5019,644,1,0,0,0
T3d,6,2013-05-04,3279,429,1,0,0,0
T1a,5,2013-05-03,8382,818,1,1,0,0
T1b,5,2013-05-03,8041,1253,1,1,0,0
T1c,5,2013-05-03,0,0,0,1,0,0
T2a,5,2013-05-03,11384,1461,1,1,0,0
T2b,5,2013-05-03,11473,971,1,1,0,0
T2c,5,2013-05-03,11658,1019,1,1,0,0
T3a,5,2013-05-03,8568,1054,1,1,0,0
T3b,5,2013-05-03,11435,885,1,1,0,0
T3c,5,2013-05-03,7153,812,1,1,0,0
T3d,5,2013-05-03,5430,730,1,1,0,0
T1a,4,2013-05-02,9144,897,1,1,0,0
T1b,4,2013-05-02,9736,1414,1,1,0,0
T1c,4,2013-05-02,0,0,0,1,0,0
T2a,4,2013-05-02,12418,1518,1,1,0,0
T2b,4,2013-05-02,11413,1060,1,1,0,0
T2c,4,2013-05-02,11239,1036,1,1,0,0
T3a,4,2013-05-02,9510,1202,1,1,0,0
T3b,4,2013-05-02,12121,914,1,1,0,0
T3c,4,2013-05-02,8298,888,1,1,0,0
T3d,4,2013-05-02,6803,838,1,1,0,0
T1a,3,2013-05-01,0,0,0,1,a,0
T1b,3,2013-05-01,0,0,0,1,a,0
T1c,3,2013-05-01,0,0,0,1,a,0
T2a,3,2013-05-01,0,0,0,1,a,0
T2b,3,2013-05-01,0,0,0,1,a,0
T2c,3,2013-05-01,0,0,0,1,a,0
T3a,3,2013-05-01,0,0,0,1,a,0
T3b,3,2013-05-01,0,0,0,1,a,0
T3c,3,2013-05-01,0,0,0,1,a,0
T3d,3,2013-05-01,0,0,0,1,a,0
T1a,2,2013-04-30,9744,985,1,1,0,0
T1b,2,2013-04-30,11622,1558,1,1,0,0
T1c,2,2013-04-30,0,0,0,1,0,0
T2a,2,2013-04-30,12370,1520,1,1,0,0
T2b,2,2013-04-30,15269,1198,1,1,0,0
T2c,2,2013-04-30,11125,1036,1,1,0,0
T3a,2,2013-04-30,10029,1194,1,1,0,0
T3b,2,2013-04-30,11687,894,1,1,0,0
T3c,2,2013-04-30,9577,996,1,1,0,0
T3d,2,2013-04-30,6535,766,1,1,0,0
T1a,1,2013-04-29,8248,842,1,1,0,0
T1b,1,2013-04-29,9816,1321,1,1,0,0
T1c,1,2013-04-29,0,0,0,1,0,0
T2a,1,2013-04-29,11385,1442,1,1,0,0
T2b,1,2013-04-29,22125,1354,1,1,0,0
T2c,1,2013-04-29,11130,959,1,1,0,0
T3a,1,2013-04-29,8883,1059,1,1,0,0
T3b,1,2013-04-29,12825,926,1,1,0,0
T3c,1,2013-04-29,8001,869,1,1,0,0
T3d,1,2013-04-29,5637,722,1,1,0,0
T1a,7,2013-04-28,0,0,0,0,0,0
T1b,7,2013-04-28,0,0,0,0,0,0
T1c,7,2013-04-28,0,0,0,0,0,0
T2a,7,2013-04-28,0,0,0,0,0,0
T2b,7,2013-04-28,0,0,0,0,0,0
T2c,7,2013-04-28,0,0,0,0,0,0
T3a,7,2013-04-28,0,0,0,0,0,0
T3b,7,2013-04-28,0,0,0,0,0,0
T3c,7,2013-04-28,0,0,0,0,0,0
T3d,7,2013-04-28,0,0,0,0,0,0
T1a,6,2013-04-27,6499,782,1,0,0,0
T1b,6,2013-04-27,5987,908,1,0,0,0
T1c,6,2013-04-27,0,0,0,0,0,0
T2a,6,2013-04-27,11050,1418,1,0,0,0
T2b,6,2013-04-27,0,0,0,0,0,0
T2c,6,2013-04-27,5830,550,1,0,0,0
T3a,6,2013-04-27,6754,890,1,0,0,0
T3b,6,2013-04-27,11243,897,1,0,0,0
T3c,6,2013-04-27,4867,624,1,0,0,0
T3d,6,2013-04-27,2558,345,1,0,0,0
T1a,5,2013-04-26,7994,774,1,1,0,0
T1b,5,2013-04-26,5919,930,1,1,0,0
T1c,5,2013-04-26,0,0,0,1,0,0
T2a,5,2013-04-26,9954,1303,1,1,0,0
T2b,5,2013-04-26,0,0,0,1,0,0
T2c,5,2013-04-26,9896,903,1,1,0,0
T3a,5,2013-04-26,6451,868,1,1,0,0
T3b,5,2013-04-26,9354,775,1,1,0,0
T3c,5,2013-04-26,6189,694,1,1,0,0
T3d,5,2013-04-26,4198,567,1,1,0,0
T1a,4,2013-04-25,6497,705,1,1,0,0
T1b,4,2013-04-25,5545,1028,1,1,0,0
T1c,4,2013-04-25,0,0,0,1,0,0
T2a,4,2013-04-25,9038,1264,1,1,0,0
T2b,4,2013-04-25,0,0,0,1,0,0
T2c,4,2013-04-25,9117,853,1,1,0,0
T3a,4,2013-04-25,6492,871,1,1,0,0
T3b,4,2013-04-25,8536,748,1,1,0,0
T3c,4,2013-04-25,5944,716,1,1,0,0
T3d,4,2013-04-25,4586,632,1,1,0,0
T1a,3,2013-04-24,6981,721,1,1,0,0
T1b,3,2013-04-24,5967,1010,1,1,0,0
T1c,3,2013-04-24,0,0,0,1,0,0
T2a,3,2013-04-24,9245,1298,1,1,0,0
T2b,3,2013-04-24,0,0,0,1,0,0
T2c,3,2013-04-24,9195,875,1,1,0,0
T3a,3,2013-04-24,6778,923,1,1,0,0
T3b,3,2013-04-24,7744,666,1,1,0,0
T3c,3,2013-04-24,6150,705,1,1,0,0
T3d,3,2013-04-24,3893,617,1,1,0,0
T1a,2,2013-04-23,6898,747,1,1,0,0
T1b,2,2013-04-23,7006,1102,1,1,0,0
T1c,2,2013-04-23,0,0,0,1,0,0
T2a,2,2013-04-23,10285,1308,1,1,0,0
T2b,2,2013-04-23,0,0,0,1,0,0
T2c,2,2013-04-23,9163,832,1,1,0,0
T3a,2,2013-04-23,7664,941,1,1,0,0
T3b,2,2013-04-23,8438,684,1,1,0,0
T3c,2,2013-04-23,6117,728,1,1,0,0
T3d,2,2013-04-23,4529,654,1,1,0,0
T1a,1,2013-04-22,7605,819,1,1,0,0
T1b,1,2013-04-22,9352,1340,1,1,0,0
T1c,1,2013-04-22,0,0,0,1,0,0
T2a,1,2013-04-22,11720,1506,1,1,0,0
T2b,1,2013-04-22,0,0,0,1,0,0
T2c,1,2013-04-22,10967,985,1,1,0,0
T3a,1,2013-04-22,9574,1121,1,1,0,0
T3b,1,2013-04-22,11740,946,1,1,0,0
T3c,1,2013-04-22,7251,840,1,1,0,0
T3d,1,2013-04-22,5528,716,1,1,0,0
T1a,7,2013-04-21,0,0,0,0,0,0
T1b,7,2013-04-21,0,0,0,0,0,0
T1c,7,2013-04-21,0,0,0,0,0,0
T2a,7,2013-04-21,0,0,0,0,0,0
T2b,7,2013-04-21,0,0,0,0,0,0
T2c,7,2013-04-21,0,0,0,0,0,0
T3a,7,2013-04-21,0,0,0,0,0,0
T3b,7,2013-04-21,0,0,0,0,0,0
T3c,7,2013-04-21,0,0,0,0,0,0
T3d,7,2013-04-21,0,0,0,0,0,0
T1a,6,2013-04-20,5702,711,1,0,0,0
T1b,6,2013-04-20,5308,941,1,0,0,0
T1c,6,2013-04-20,0,0,0,0,0,0
T2a,6,2013-04-20,10963,1461,1,0,0,0
T2b,6,2013-04-20,0,0,0,0,0,0
T2c,6,2013-04-20,5725,573,1,0,0,0
T3a,6,2013-04-20,6303,839,1,0,0,0
T3b,6,2013-04-20,11013,818,1,0,0,0
T3c,6,2013-04-20,4561,611,1,0,0,0
T3d,6,2013-04-20,2603,345,1,0,0,0
T1a,5,2013-04-19,5879,677,1,0,0,0
T1b,5,2013-04-19,4432,770,1,0,0,0
T1c,5,2013-04-19,0,0,0,0,0,0
T2a,5,2013-04-19,8833,1242,1,0,0,0
T2b,5,2013-04-19,0,0,0,0,0,0
T2c,5,2013-04-19,7987,838,1,0,0,0
T3a,5,2013-04-19,5990,883,1,0,0,0
T3b,5,2013-04-19,9384,769,1,0,0,0
T3c,5,2013-04-19,5674,697,1,0,0,0
T3d,5,2013-04-19,4095,602,1,0,0,0
T1a,4,2013-04-18,5059,644,1,0,0,0
T1b,4,2013-04-18,4392,835,1,0,0,0
T1c,4,2013-04-18,0,0,0,0,0,0
T2a,4,2013-04-18,8284,1171,1,0,0,0
T2b,4,2013-04-18,0,0,0,0,0,0
T2c,4,2013-04-18,7016,737,1,0,0,0
T3a,4,2013-04-18,5585,853,1,0,0,0
T3b,4,2013-04-18,8094,680,1,0,0,0
T3c,4,2013-04-18,4998,664,1,0,0,0
T3d,4,2013-04-18,3842,612,1,0,0,0
T1a,3,2013-04-17,5585,671,1,0,0,0
T1b,3,2013-04-17,4475,835,1,0,0,0
T1c,3,2013-04-17,0,0,0,0,0,0
T2a,3,2013-04-17,7583,1162,1,0,0,0
T2b,3,2013-04-17,0,0,0,0,0,0
T2c,3,2013-04-17,7060,762,1,0,0,0
T3a,3,2013-04-17,5456,821,1,0,0,0
T3b,3,2013-04-17,6247,568,1,0,0,0
T3c,3,2013-04-17,4736,649,1,0,0,0
T3d,3,2013-04-17,4166,621,1,0,0,0
T1a,2,2013-04-16,4646,650,1,0,0,0
T1b,2,2013-04-16,4316,820,1,0,0,0
T1c,2,2013-04-16,0,0,0,0,0,0
T2a,2,2013-04-16,8538,1243,1,0,0,0
T2b,2,2013-04-16,0,0,0,0,0,0
T2c,2,2013-04-16,7411,753,1,0,0,0
T3a,2,2013-04-16,5849,812,1,0,0,0
T3b,2,2013-04-16,7868,641,1,0,0,0
T3c,2,2013-04-16,4545,631,1,0,0,0
T3d,2,2013-04-16,3760,603,1,0,0,0
T1a,1,2013-04-15,4463,639,1,0,0,0
T1b,1,2013-04-15,4358,785,1,0,0,0
T1c,1,2013-04-15,0,0,0,0,0,0
T2a,1,2013-04-15,9013,1267,1,0,0,0
T2b,1,2013-04-15,0,0,0,0,0,0
T2c,1,2013-04-15,7364,781,1,0,0,0
T3a,1,2013-04-15,6257,935,1,0,0,0
T3b,1,2013-04-15,7710,638,1,0,0,0
T3c,1,2013-04-15,5138,736,1,0,0,0
T3d,1,2013-04-15,3942,644,1,0,0,0
T1a,7,2013-04-14,0,0,0,0,0,0
T1b,7,2013-04-14,0,0,0,0,0,0
T1c,7,2013-04-14,0,0,0,0,0,0
T2a,7,2013-04-14,0,0,0,0,0,0
T2b,7,2013-04-14,0,0,0,0,0,0
T2c,7,2013-04-14,0,0,0,0,0,0
T3a,7,2013-04-14,0,0,0,0,0,0
T3b,7,2013-04-14,0,0,0,0,0,0
T3c,7,2013-04-14,0,0,0,0,0,0
T3d,7,2013-04-14,0,0,0,0,0,0
T1a,6,2013-04-13,6051,753,1,0,0,0
T1b,6,2013-04-13,4655,879,1,0,0,0
T1c,6,2013-04-13,0,0,0,0,0,0
T2a,6,2013-04-13,11085,1525,1,0,0,0
T2b,6,2013-04-13,0,0,0,0,0,0
T2c,6,2013-04-13,5675,555,1,0,0,0
T3a,6,2013-04-13,6274,865,1,0,0,0
T3b,6,2013-04-13,10218,870,1,0,0,0
T3c,6,2013-04-13,4376,602,1,0,0,0
T3d,6,2013-04-13,2468,340,1,0,0,0
T1a,5,2013-04-12,7802,821,1,1,0,0
T1b,5,2013-04-12,6688,1061,1,1,0,0
T1c,5,2013-04-12,0,0,0,1,0,0
T2a,5,2013-04-12,9359,1244,1,1,0,0
T2b,5,2013-04-12,0,0,0,1,0,0
T2c,5,2013-04-12,8123,854,1,1,0,0
T3a,5,2013-04-12,6923,930,1,1,0,0
T3b,5,2013-04-12,9822,806,1,1,0,0
T3c,5,2013-04-12,7205,838,1,1,0,0
T3d,5,2013-04-12,4519,628,1,1,0,0
T1a,4,2013-04-11,7169,770,1,1,0,0
T1b,4,2013-04-11,6496,1065,1,1,0,0
T1c,4,2013-04-11,0,0,0,1,0,0
T2a,4,2013-04-11,8940,1168,1,1,0,0
T2b,4,2013-04-11,0,0,0,1,0,0
T2c,4,2013-04-11,8704,818,1,1,0,0
T3a,4,2013-04-11,6446,836,1,1,0,0
T3b,4,2013-04-11,9243,747,1,1,0,0
T3c,4,2013-04-11,5680,709,1,1,0,0
T3d,4,2013-04-11,5072,646,1,1,0,0
T1a,3,2013-04-10,7005,749,1,1,0,0
T1b,3,2013-04-10,6957,1032,1,1,0,0
T1c,3,2013-04-10,0,0,0,1,0,0
T2a,3,2013-04-10,9145,1247,1,1,0,0
T2b,3,2013-04-10,0,0,0,1,0,0
T2c,3,2013-04-10,9047,867,1,1,0,0
T3a,3,2013-04-10,6692,923,1,1,0,0
T3b,3,2013-04-10,9218,750,1,1,0,0
T3c,3,2013-04-10,5449,646,1,1,0,0
T3d,3,2013-04-10,4171,604,1,1,0,0
T1a,2,2013-04-09,7013,763,1,1,0,1
T1b,2,2013-04-09,8197,1203,1,1,0,0
T1c,2,2013-04-09,0,0,0,1,0,0
T2a,2,2013-04-09,9392,1285,1,1,0,0
T2b,2,2013-04-09,0,0,0,1,0,0
T2c,2,2013-04-09,9146,875,1,1,0,0
T3a,2,2013-04-09,8158,988,1,1,0,0
T3b,2,2013-04-09,9756,742,1,1,0,0
T3c,2,2013-04-09,7179,832,1,1,0,1
T3d,2,2013-04-09,4790,630,1,1,0,1
T1a,1,2013-04-08,8819,879,1,1,0,1
T1b,1,2013-04-08,10503,1374,1,1,0,0
T1c,1,2013-04-08,0,0,0,1,0,0
T2a,1,2013-04-08,10961,1399,1,1,0,0
T2b,1,2013-04-08,0,0,0,1,0,0
T2c,1,2013-04-08,11437,1057,1,1,0,0
T3a,1,2013-04-08,9492,1150,1,1,0,0
T3b,1,2013-04-08,10807,864,1,1,0,0
T3c,1,2013-04-08,8011,861,1,1,0,1
T3d,1,2013-04-08,5584,708,1,1,0,1
T1a,7,2013-04-07,0,0,0,0,0,0
T1b,7,2013-04-07,0,0,0,0,0,0
T1c,7,2013-04-07,0,0,0,0,0,0
T2a,7,2013-04-07,0,0,0,0,0,0
T2b,7,2013-04-07,0,0,0,0,0,0
T2c,7,2013-04-07,0,0,0,0,0,0
T3a,7,2013-04-07,0,0,0,0,0,0
T3b,7,2013-04-07,0,0,0,0,0,0
T3c,7,2013-04-07,0,0,0,0,0,0
T3d,7,2013-04-07,0,0,0,0,0,0
T1a,6,2013-04-06,5883,737,1,0,0,0
T1b,6,2013-04-06,4823,882,1,0,0,0
T1c,6,2013-04-06,0,0,0,0,0,0
T2a,6,2013-04-06,10962,1458,1,0,0,0
T2b,6,2013-04-06,0,0,0,0,0,0
T2c,6,2013-04-06,6266,598,1,0,0,0
T3a,6,2013-04-06,6155,833,1,0,0,0
T3b,6,2013-04-06,9964,816,1,0,0,0
T3c,6,2013-04-06,4567,590,1,0,0,0
T3d,6,2013-04-06,2430,331,1,0,0,0
T1a,5,2013-04-05,5665,663,1,0,0,1
T1b,5,2013-04-05,5232,891,1,0,0,1
T1c,5,2013-04-05,0,0,0,0,0,1
T2a,5,2013-04-05,8066,1098,1,0,0,1
T2b,5,2013-04-05,0,0,0,0,0,1
T2c,5,2013-04-05,8858,828,1,0,0,1
T3a,5,2013-04-05,6266,883,1,0,0,0
T3b,5,2013-04-05,9403,727,1,0,0,1
T3c,5,2013-04-05,5270,623,1,0,0,1
T3d,5,2013-04-05,3795,495,1,0,0,1
T1a,4,2013-04-04,5465,630,1,0,0,1
T1b,4,2013-04-04,5541,979,1,0,0,1
T1c,4,2013-04-04,0,0,0,0,0,1
T2a,4,2013-04-04,8823,1231,1,0,0,1
T2b,4,2013-04-04,0,0,0,0,0,1
T2c,4,2013-04-04,7389,774,1,0,0,1
T3a,4,2013-04-04,6048,866,1,0,0,0
T3b,4,2013-04-04,8841,728,1,0,0,1
T3c,4,2013-04-04,5309,658,1,0,0,1
T3d,4,2013-04-04,4251,628,1,0,0,1
T1a,3,2013-04-03,4910,587,1,0,0,1
T1b,3,2013-04-03,5622,1005,1,0,0,1
T1c,3,2013-04-03,0,0,0,0,0,1
T2a,3,2013-04-03,9189,1247,1,0,0,1
T2b,3,2013-04-03,0,0,0,0,0,1
T2c,3,2013-04-03,8327,857,1,0,0,1
T3a,3,2013-04-03,6401,920,1,0,0,0
T3b,3,2013-04-03,8895,698,1,0,0,1
T3c,3,2013-04-03,5365,668,1,0,0,1
T3d,3,2013-04-03,4427,598,1,0,0,1
T1a,2,2013-04-02,7015,785,1,0,0,1
T1b,2,2013-04-02,6767,1163,1,0,0,1
T1c,2,2013-04-02,0,0,0,0,0,1
T2a,2,2013-04-02,11098,1373,1,0,0,1
T2b,2,2013-04-02,0,0,0,0,0,1
T2c,2,2013-04-02,8813,907,1,0,0,1
T3a,2,2013-04-02,7369,1038,1,0,0,1
T3b,2,2013-04-02,10355,834,1,0,0,1
T3c,2,2013-04-02,6057,778,1,0,0,1
T3d,2,2013-04-02,6157,787,1,0,0,1
T1a,1,2013-04-01,0,0,0,0,b,1
T1b,1,2013-04-01,0,0,0,0,b,1
T1c,1,2013-04-01,0,0,0,0,b,1
T2a,1,2013-04-01,0,0,0,0,b,1
T2b,1,2013-04-01,0,0,0,0,b,1
T2c,1,2013-04-01,0,0,0,0,b,1
T3a,1,2013-04-01,0,0,0,0,b,1
T3b,1,2013-04-01,0,0,0,0,b,1
T3c,1,2013-04-01,0,0,0,0,b,1
T3d,1,2013-04-01,0,0,0,0,b,1
T1a,7,2013-03-31,0,0,0,0,0,0
T1b,7,2013-03-31,0,0,0,0,0,0
T1c,7,2013-03-31,0,0,0,0,0,0
T2a,7,2013-03-31,0,0,0,0,0,0
T2b,7,2013-03-31,0,0,0,0,0,0
T2c,7,2013-03-31,0,0,0,0,0,0
T3a,7,2013-03-31,0,0,0,0,0,0
T3b,7,2013-03-31,0,0,0,0,0,0
T3c,7,2013-03-31,0,0,0,0,0,0
T3d,7,2013-03-31,0,0,0,0,0,0
T1a,6,2013-03-30,10381,1094,1,0,0,0
T1b,6,2013-03-30,9277,1502,1,0,0,0
T1c,6,2013-03-30,0,0,0,0,0,0
T2a,6,2013-03-30,13328,1670,1,0,0,0
T2b,6,2013-03-30,1250,206,1,0,0,0
T2c,6,2013-03-30,8317,824,1,0,0,0
T3a,6,2013-03-30,8018,1080,1,0,0,0
T3b,6,2013-03-30,15824,1161,1,0,0,0
T3c,6,2013-03-30,9622,974,1,0,0,0
T3d,6,2013-03-30,6703,730,1,0,0,0
T1a,5,2013-03-29,0,0,0,1,b,1
T1b,5,2013-03-29,0,0,0,1,b,1
T1c,5,2013-03-29,0,0,0,1,b,1
T2a,5,2013-03-29,0,0,0,1,b,1
T2b,5,2013-03-29,0,0,0,1,b,1
T2c,5,2013-03-29,0,0,0,1,b,1
T3a,5,2013-03-29,0,0,0,1,b,1
T3b,5,2013-03-29,0,0,0,1,b,1
T3c,5,2013-03-29,0,0,0,1,b,1
T3d,5,2013-03-29,0,0,0,1,b,1
T1a,4,2013-03-28,11808,1108,1,1,0,1
T1b,4,2013-03-28,11606,1599,1,1,0,1
T1c,4,2013-03-28,0,0,0,1,0,1
T2a,4,2013-03-28,12220,1499,1,1,0,1
T2b,4,2013-03-28,2287,335,1,1,0,1
T2c,4,2013-03-28,11580,1119,1,1,0,1
T3a,4,2013-03-28,9751,1230,1,1,0,1
T3b,4,2013-03-28,12840,1012,1,1,0,1
T3c,4,2013-03-28,11040,1048,1,1,0,1
T3d,4,2013-03-28,7765,851,1,1,0,1
T1a,3,2013-03-27,8777,820,1,1,0,1
T1b,3,2013-03-27,8605,1263,1,1,0,1
T1c,3,2013-03-27,0,0,0,1,0,1
T2a,3,2013-03-27,9869,1307,1,1,0,1
T2b,3,2013-03-27,2261,315,1,1,0,1
T2c,3,2013-03-27,10809,984,1,1,0,1
T3a,3,2013-03-27,7574,973,1,1,0,1
T3b,3,2013-03-27,10885,802,1,1,0,1
T3c,3,2013-03-27,7687,780,1,1,0,1
T3d,3,2013-03-27,6358,724,1,1,0,1
T1a,2,2013-03-26,7740,754,1,1,0,1
T1b,2,2013-03-26,8552,1246,1,1,0,1
T1c,2,2013-03-26,0,0,0,1,0,1
T2a,2,2013-03-26,10254,1319,1,1,0,1
T2b,2,2013-03-26,1931,292,1,1,0,1
T2c,2,2013-03-26,11063,989,1,1,0,1
T3a,2,2013-03-26,7745,977,1,1,0,1
T3b,2,2013-03-26,8129,616,1,1,0,1
T3c,2,2013-03-26,7217,759,1,1,0,1
T3d,2,2013-03-26,6265,731,1,1,0,1
T1a,1,2013-03-25,8230,797,1,1,0,1
T1b,1,2013-03-25,9504,1358,1,1,0,1
T1c,1,2013-03-25,0,0,0,1,0,1
T2a,1,2013-03-25,11835,1511,1,1,0,1
T2b,1,2013-03-25,2021,274,1,1,0,1
T2c,1,2013-03-25,12751,1075,1,1,0,1
T3a,1,2013-03-25,8920,1066,1,1,0,1
T3b,1,2013-03-25,10046,747,1,1,0,1
T3c,1,2013-03-25,7724,839,1,1,0,1
T3d,1,2013-03-25,6788,796,1,1,0,1
T1a,7,2013-03-24,0,0,0,0,0,0
T1b,7,2013-03-24,0,0,0,0,0,0
T1c,7,2013-03-24,0,0,0,0,0,0
T2a,7,2013-03-24,0,0,0,0,0,0
T2b,7,2013-03-24,0,0,0,0,0,0
T2c,7,2013-03-24,0,0,0,0,0,0
T3a,7,2013-03-24,0,0,0,0,0,1
T3b,7,2013-03-24,0,0,0,0,0,0
T3c,7,2013-03-24,0,0,0,0,0,0
T3d,7,2013-03-24,0,0,0,0,0,0
T1a,6,2013-03-23,6698,762,1,0,0,0
T1b,6,2013-03-23,4640,804,1,0,0,0
T1c,6,2013-03-23,0,0,0,0,0,0
T2a,6,2013-03-23,10818,1445,1,0,0,0
T2b,6,2013-03-23,1414,203,1,0,0,0
T2c,6,2013-03-23,7007,639,1,0,0,0
T3a,6,2013-03-23,5784,808,1,0,0,1
T3b,6,2013-03-23,10517,868,1,0,0,0
T3c,6,2013-03-23,4588,600,1,0,0,0
T3d,6,2013-03-23,3086,365,1,0,0,0
T1a,5,2013-03-22,7746,823,1,1,0,0
T1b,5,2013-03-22,6753,1061,1,1,0,0
T1c,5,2013-03-22,0,0,0,1,0,0
T2a,5,2013-03-22,9564,1252,1,1,0,0
T2b,5,2013-03-22,1788,309,1,1,0,0
T2c,5,2013-03-22,10116,960,1,1,0,0
T3a,5,2013-03-22,6662,949,1,1,0,1
T3b,5,2013-03-22,9136,764,1,1,0,0
T3c,5,2013-03-22,7349,815,1,1,0,0
T3d,5,2013-03-22,4539,628,1,1,0,0
T1a,4,2013-03-21,7462,775,1,1,0,0
T1b,4,2013-03-21,7418,1081,1,1,0,0
T1c,4,2013-03-21,0,0,0,1,0,0
T2a,4,2013-03-21,9295,1226,1,1,0,0
T2b,4,2013-03-21,2149,349,1,1,0,0
T2c,4,2013-03-21,9371,850,1,1,0,0
T3a,4,2013-03-21,6717,880,1,1,0,1
T3b,4,2013-03-21,9178,734,1,1,0,0
T3c,4,2013-03-21,6422,713,1,1,0,0
T3d,4,2013-03-21,4499,616,1,1,0,0
T1a,3,2013-03-20,8039,736,1,1,0,0
T1b,3,2013-03-20,5752,886,1,1,0,0
T1c,3,2013-03-20,0,0,0,1,0,0
T2a,3,2013-03-20,9634,1236,1,1,0,0
T2b,3,2013-03-20,2155,357,1,1,0,0
T2c,3,2013-03-20,10093,868,1,1,0,0
T3a,3,2013-03-20,6622,863,1,1,0,1
T3b,3,2013-03-20,9096,706,1,1,0,0
T3c,3,2013-03-20,5877,694,1,1,0,0
T3d,3,2013-03-20,4880,632,1,1,0,0
T1a,2,2013-03-19,8152,817,1,1,0,0
T1b,2,2013-03-19,8173,1214,1,1,0,0
T1c,2,2013-03-19,0,0,0,1,0,0
T2a,2,2013-03-19,9112,1166,1,1,0,0
T2b,2,2013-03-19,2159,371,1,1,0,0
T2c,2,2013-03-19,8426,760,1,1,0,0
T3a,2,2013-03-19,8270,975,1,1,0,1
T3b,2,2013-03-19,9196,764,1,1,0,0
T3c,2,2013-03-19,6872,748,1,1,0,0
T3d,2,2013-03-19,4032,507,1,1,0,0
T1a,1,2013-03-18,8145,850,1,1,0,0
T1b,1,2013-03-18,11013,1499,1,1,0,0
T1c,1,2013-03-18,0,0,0,1,0,0
T2a,1,2013-03-18,11211,1359,1,1,0,0
T2b,1,2013-03-18,2388,359,1,1,0,0
T2c,1,2013-03-18,11878,1052,1,1,0,0
T3a,1,2013-03-18,9227,1117,1,1,0,1
T3b,1,2013-03-18,9690,775,1,1,0,0
T3c,1,2013-03-18,6978,768,1,1,0,0
T3d,1,2013-03-18,4192,507,1,1,0,0
T1a,7,2013-03-17,0,0,0,0,0,0
T1b,7,2013-03-17,0,0,0,0,0,0
T1c,7,2013-03-17,0,0,0,0,0,0
T2a,7,2013-03-17,0,0,0,0,0,0
T2b,7,2013-03-17,0,0,0,0,0,0
T2c,7,2013-03-17,0,0,0,0,0,0
T3a,7,2013-03-17,0,0,0,0,0,0
T3b,7,2013-03-17,0,0,0,0,0,0
T3c,7,2013-03-17,0,0,0,0,0,0
T3d,7,2013-03-17,0,0,0,0,0,0
T1a,6,2013-03-16,6081,727,1,0,0,0
T1b,6,2013-03-16,5483,986,1,0,0,0
T1c,6,2013-03-16,0,0,0,0,0,0
T2a,6,2013-03-16,10957,1425,1,0,0,0
T2b,6,2013-03-16,1406,212,1,0,0,0
T2c,6,2013-03-16,6073,583,1,0,0,0
T3a,6,2013-03-16,6198,829,1,0,0,0
T3b,6,2013-03-16,10182,815,1,0,0,0
T3c,6,2013-03-16,5253,619,1,0,0,0
T3d,6,2013-03-16,2679,334,1,0,0,0
T1a,5,2013-03-15,6457,721,1,0,0,0
T1b,5,2013-03-15,4679,863,1,0,0,0
T1c,5,2013-03-15,0,0,0,0,0,0
T2a,5,2013-03-15,8916,1183,1,0,0,0
T2b,5,2013-03-15,2069,335,1,0,0,0
T2c,5,2013-03-15,8692,903,1,0,0,0
T3a,5,2013-03-15,6873,959,1,0,0,0
T3b,5,2013-03-15,10037,775,1,0,0,0
T3c,5,2013-03-15,5942,740,1,0,0,0
T3d,5,2013-03-15,4420,586,1,0,0,0
T1a,4,2013-03-14,5760,680,1,0,0,0
T1b,4,2013-03-14,4154,767,1,0,0,0
T1c,4,2013-03-14,0,0,0,0,0,0
T2a,4,2013-03-14,7977,1130,1,0,0,0
T2b,4,2013-03-14,2100,338,1,0,0,0
T2c,4,2013-03-14,8033,805,1,0,0,0
T3a,4,2013-03-14,5860,818,1,0,0,0
T3b,4,2013-03-14,7973,667,1,0,0,0
T3c,4,2013-03-14,5462,689,1,0,0,0
T3d,4,2013-03-14,4364,627,1,0,0,0
T1a,3,2013-03-13,5189,641,1,0,0,0
T1b,3,2013-03-13,4096,793,1,0,0,0
T1c,3,2013-03-13,0,0,0,0,0,0
T2a,3,2013-03-13,8620,1245,1,0,0,0
T2b,3,2013-03-13,1924,333,1,0,0,0
T2c,3,2013-03-13,8526,830,1,0,0,0
